source_frame,target_frame,source_index,target_index,tick,gap,row_max_certainty,row_min_certainty,target_pred_label,target_pred_name,target_pred_confidence,target_self_nll_loss,target_certainty_score,target_uncertainty_score,attention_peak,attention_entropy,subject_area_fraction,subject_attention_mass,subject_lift
frame_000,frame_012,0,12,5,12,False,False,874,"trolleybus, trolley coach, trackless trolley",0.3940409139983533,0.9313005324400621,0.6892637610435486,0.3107362389564514,0.05074299869835537,4.922694387368187,0.07758620689655173,0.5575878010167529,7.186687213104815
frame_000,frame_013,0,13,5,13,False,False,874,"trolleybus, trolley coach, trackless trolley",0.45644837380760794,0.7842796766729618,0.6966766715049744,0.30332332849502563,0.042329817452252394,4.965382123347811,0.07327586206896551,0.5398240225465188,7.367010190046611
frame_000,frame_014,0,14,5,14,True,False,874,"trolleybus, trolley coach, trackless trolley",0.5955402330155601,0.5182863307299979,0.7344052791595459,0.2655947208404541,0.043907418521226156,4.951203281419765,0.07112068965517242,0.5456470797321525,7.672128636233902
frame_000,frame_015,0,15,5,15,False,False,874,"trolleybus, trolley coach, trackless trolley",0.5528652069267765,0.5926410559475359,0.7249616384506226,0.27503836154937744,0.03792318690155125,4.884826292548995,0.06896551724137931,0.5502094395408642,7.978036873342531
frame_000,frame_016,0,16,5,16,False,False,874,"trolleybus, trolley coach, trackless trolley",0.48653507111224975,0.7204462913371739,0.7086536884307861,0.29134631156921387,0.0437802249695279,4.960960450805651,0.06896551724137931,0.5377169055638823,7.796895130676293
frame_000,frame_017,0,17,5,17,False,False,874,"trolleybus, trolley coach, trackless trolley",0.5137792518946992,0.6659615767980505,0.6953186392784119,0.30468136072158813,0.0485369189154019,4.903949831358874,0.06896551724137931,0.5524707557772254,8.010825958769768
frame_000,frame_018,0,18,5,18,False,False,874,"trolleybus, trolley coach, trackless trolley",0.46967823255233415,0.7557074303223388,0.6715542674064636,0.3284457325935364,0.04312162918238591,4.9153235375996065,0.0625,0.5117816195488811,8.188505912782098
frame_000,frame_019,0,19,5,19,False,False,874,"trolleybus, trolley coach, trackless trolley",0.3825488439406951,0.9608989372910797,0.6390865445137024,0.3609134554862976,0.03945855079055871,4.983719585809983,0.0625,0.4745076194746516,7.592121911594425
frame_000,frame_020,0,20,5,20,False,False,874,"trolleybus, trolley coach, trackless trolley",0.3367797371684158,1.0883261612254351,0.6277114152908325,0.3722885847091675,0.03839987475066581,4.987395651231708,0.05818965517241379,0.46225084192774285,7.943866320536025
frame_000,frame_021,0,21,5,21,False,True,874,"trolleybus, trolley coach, trackless trolley",0.310663693714594,1.169044322598661,0.6080350279808044,0.39196497201919556,0.0447928942084882,4.934744761691348,0.0603448275862069,0.49781930629934007,8.249577075817635
frame_000,frame_022,0,22,5,22,False,False,874,"trolleybus, trolley coach, trackless trolley",0.46294312216735567,0.7701510787329351,0.6490809917449951,0.3509190082550049,0.03878920930071965,5.012510612374769,0.05603448275862069,0.45720058966342964,8.15927206168582
frame_000,frame_023,0,23,5,23,False,False,874,"trolleybus, trolley coach, trackless trolley",0.4542476070767948,0.789112839574889,0.6529066562652588,0.3470933437347412,0.03698728551628656,4.986443346783366,0.04956896551724138,0.43186733957403733,8.712454154884927
frame_000,frame_024,0,24,5,24,False,False,874,"trolleybus, trolley coach, trackless trolley",0.3968226288976131,0.9242658767256735,0.6277990341186523,0.37220096588134766,0.03143418170984592,4.995186280272229,0.04956896551724138,0.4173341614723504,8.419263083616112
frame_000,frame_001,0,1,10,1,False,False,436,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",0.15325347740619955,1.8756620133550683,0.5725780725479126,0.4274219274520874,0.06603050120588248,4.219551273833315,0.10560344827586207,0.7148533989330479,6.769224022549678
frame_000,frame_002,0,2,10,2,False,False,407,ambulance,0.14986855354308237,1.897996678782481,0.568282961845398,0.43171703815460205,0.07384447131865607,4.240769418237124,0.09913793103448276,0.6970986108227178,7.031603378733501
frame_000,frame_003,0,3,10,3,True,False,479,car wheel,0.38006520675891353,0.9674124442487582,0.6683492064476013,0.3316507935523987,0.05094309957779921,4.249853752355494,0.09913793103448276,0.6969350215315526,7.029953260666096
frame_000,frame_004,0,4,10,4,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.24072769316716602,1.4240888881847917,0.6037101149559021,0.3962898850440979,0.058589867514051014,4.2087631934799425,0.09698275862068965,0.7082644039576478,7.302992965252191
frame_000,frame_005,0,5,10,5,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.23468365778468994,1.4495168087808583,0.5491281747817993,0.4508718252182007,0.06046572564998649,4.140338393770199,0.09698275862068965,0.7342910304605789,7.571356402971302
frame_000,frame_006,0,6,10,6,False,False,407,ambulance,0.17161522749353156,1.7625003575579923,0.5114853978157043,0.48851460218429565,0.05801134177579883,4.163787331221758,0.08836206896551724,0.7037413971040977,7.964292884300033
frame_000,frame_007,0,7,10,7,False,False,436,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",0.16827616585438449,1.782148804840845,0.5304085612297058,0.4695914387702942,0.07354717726355366,4.173194793994589,0.08620689655172414,0.6600083159022216,7.6560964644657705
frame_000,frame_008,0,8,10,8,False,False,656,minivan,0.2526930689361937,1.3755796929966184,0.5673835873603821,0.4326164126396179,0.07821865856757568,4.150567964985394,0.08405172413793104,0.7167979251473979,8.528057365856222
frame_000,frame_009,0,9,10,9,False,False,656,minivan,0.12338330106175631,2.092459500316573,0.5361932516098022,0.46380674839019775,0.06004148034930295,4.198989176367967,0.07758620689655173,0.6590805428820066,8.49481588603475
frame_000,frame_010,0,10,10,10,False,False,704,parking meter,0.2388374595447068,1.4319720440007337,0.5946915745735168,0.40530842542648315,0.06428971301294377,4.202277599894039,0.07758620689655173,0.6915587332426723,8.913423672905553
frame_000,frame_011,0,11,10,11,False,False,704,parking meter,0.36941281967502493,0.9958405077719981,0.6217494606971741,0.3782505393028259,0.08239286492661198,4.1500675787866115,0.07543103448275862,0.6923816934568832,9.179003021828395
frame_000,frame_012,0,12,10,12,False,False,704,parking meter,0.3599948140328937,1.0216656530999253,0.5975773334503174,0.4024226665496826,0.08414813753958679,4.114252594419754,0.07758620689655173,0.7294769012669252,9.40214672744037
frame_000,frame_013,0,13,10,13,False,False,704,parking meter,0.2158043631591637,1.5333830078306887,0.5442816019058228,0.45571839809417725,0.0809674492436126,4.088481261461188,0.07327586206896551,0.7373263888054751,10.062336600168837
frame_000,frame_014,0,14,10,14,False,False,704,parking meter,0.2066930308658961,1.576520529041356,0.5592651963233948,0.4407348036766052,0.07913705637380973,4.057613005704996,0.07112068965517242,0.7384106977287785,10.382501931701613
frame_000,frame_015,0,15,10,15,False,False,627,"limousine, limo",0.12418090176000686,2.0860158913548386,0.5318555235862732,0.4681444764137268,0.07458469317920356,4.084733775293516,0.06896551724137931,0.7296770048998256,10.58031657104747
frame_000,frame_016,0,16,10,16,False,False,627,"limousine, limo",0.14127005512159307,1.9570819358725209,0.5187005996704102,0.48129940032958984,0.0693554503895956,4.196213298950511,0.06896551724137931,0.6989170588009368,10.134297352613583
frame_000,frame_017,0,17,10,17,False,False,704,parking meter,0.1752639782873452,1.741461994266257,0.5262342691421509,0.4737657308578491,0.07912149929953399,4.122475201396928,0.06896551724137931,0.7094482746335852,10.286999982186986
frame_000,frame_018,0,18,10,18,False,False,704,parking meter,0.1964657503314121,1.6272671614324592,0.5250793695449829,0.4749206304550171,0.07725791752852154,4.110677580578042,0.0625,0.6503792531526126,10.406068050441801
frame_000,frame_019,0,19,10,19,False,True,627,"limousine, limo",0.11944433654059636,2.124904819138055,0.4794578552246094,0.5205421447753906,0.06818550696618293,4.143207309713926,0.0625,0.6251996701222738,10.003194721956381
frame_000,frame_020,0,20,10,20,False,False,627,"limousine, limo",0.23030589039125834,1.4683468954471595,0.5053532123565674,0.4946467876434326,0.0650911776635373,4.250152190554218,0.05818965517241379,0.621093012460115,10.673598436351606
frame_000,frame_021,0,21,10,21,False,False,627,"limousine, limo",0.2642662377741669,1.3307982075892406,0.5334979295730591,0.4665020704269409,0.0605309737236631,4.179841436000267,0.0603448275862069,0.6489163547535817,10.753471021630782
frame_000,frame_022,0,22,10,22,False,False,627,"limousine, limo",0.343616739360031,1.0682283724800294,0.5515261888504028,0.44847381114959717,0.06648744586752932,4.210629378593093,0.05603448275862069,0.6174867835756792,11.019764137658274
frame_000,frame_023,0,23,10,23,False,False,627,"limousine, limo",0.3460739727394981,1.0611027327303106,0.548483669757843,0.451516330242157,0.06522615945372956,4.176006931026635,0.04956896551724138,0.5703456720491437,11.506103992643594
frame_000,frame_024,0,24,10,24,False,False,627,"limousine, limo",0.3257067819996931,1.1217577440745767,0.5370847582817078,0.46291524171829224,0.08974952488573203,4.07334838292906,0.04956896551724138,0.5751628754586043,11.6032858353388
frame_000,frame_001,0,1,20,1,False,False,627,"limousine, limo",0.26717524661509645,1.3198504815245493,0.7035001516342163,0.2964998483657837,0.049407299629134406,4.797208562839807,0.10560344827586207,0.5314098772160181,5.03212618424964
frame_000,frame_002,0,2,20,2,False,False,791,shopping cart,0.3647309018985945,1.0085954523781613,0.6930896043777466,0.3069103956222534,0.05126968003753386,4.7321879705531185,0.09913793103448276,0.5334644280923719,5.381032492062186
frame_000,frame_003,0,3,20,3,False,False,479,car wheel,0.30412399575679266,1.1903197799577447,0.7176535725593567,0.2823464274406433,0.048249825310168346,4.749011569427459,0.09913793103448276,0.51451518141023,5.189892264659711
frame_000,frame_004,0,4,20,4,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.4374935756541152,0.8266932575114474,0.7214913964271545,0.27850860357284546,0.05807858955631641,4.609328863249112,0.09698275862068965,0.5306786618796256,5.471886646936585
frame_000,frame_005,0,5,20,5,False,False,791,shopping cart,0.511345234311074,0.6707103115915287,0.7385592460632324,0.2614407539367676,0.060221138717424676,4.619492842051324,0.09698275862068965,0.5663170061400263,5.839357574421605
frame_000,frame_006,0,6,20,6,False,False,791,shopping cart,0.5343494381978504,0.6267052753866311,0.728400707244873,0.27159929275512695,0.06790091357666761,4.610299717153016,0.08836206896551724,0.5358715872826534,6.064497963393931
frame_000,frame_007,0,7,20,7,False,False,791,shopping cart,0.47694904863031035,0.7403456100877195,0.7017556428909302,0.2982443571090698,0.06077780210046314,4.680651687055278,0.08620689655172414,0.47518339227919193,5.512127350438626
frame_000,frame_008,0,8,20,8,False,False,791,shopping cart,0.32295876779064325,1.1302306178068702,0.6581798791885376,0.3418201208114624,0.06844864840659913,4.644373785929574,0.08405172413793104,0.5409003845213858,6.435327651741615
frame_000,frame_009,0,9,20,9,True,False,791,shopping cart,0.6655816774482478,0.4070939177262609,0.7718630433082581,0.22813695669174194,0.06990468336653027,4.7000336648804755,0.07758620689655173,0.47366892054376575,6.105066087008536
frame_000,frame_010,0,10,20,10,False,False,791,shopping cart,0.4719875299051232,0.7508027134381234,0.7050044536590576,0.2949955463409424,0.06501527967646115,4.727747452169209,0.07758620689655173,0.4615712827182532,5.9491409772574855
frame_000,frame_011,0,11,20,11,False,False,640,manhole cover,0.26031616887115855,1.3458583526174062,0.6578402519226074,0.3421597480773926,0.09212039966416141,4.712026266850678,0.07543103448275862,0.48546249106554823,6.435845595840411
frame_000,frame_012,0,12,20,12,False,False,791,shopping cart,0.24968208762612784,1.3875668198477116,0.6481387615203857,0.35186123847961426,0.08818858097896191,4.670320776538534,0.07758620689655173,0.49108136683079695,6.329493172485827
frame_000,frame_013,0,13,20,13,False,False,791,shopping cart,0.3567501293064418,1.0307196601685176,0.6532435417175293,0.3467564582824707,0.0742360804451072,4.6469995796533325,0.07327586206896551,0.5116596378344643,6.98264917515269
frame_000,frame_014,0,14,20,14,False,False,791,shopping cart,0.2906581384799918,1.2356074842634674,0.6638638973236084,0.3361361026763916,0.09481452579812168,4.552509646640608,0.07112068965517242,0.5351096857954419,7.523966491184395
frame_000,frame_015,0,15,20,15,False,False,791,shopping cart,0.43817452240291205,0.8251379949923119,0.6943773627281189,0.3056226372718811,0.08527118969812315,4.635925737406949,0.06896551724137931,0.5019581411067311,7.278393046047601
frame_000,frame_016,0,16,20,16,False,False,791,shopping cart,0.4353853670249459,0.8315237388655508,0.6868969202041626,0.3131030797958374,0.07921116220234059,4.78408686171779,0.06896551724137931,0.46088533057537595,6.682837293342951
frame_000,frame_017,0,17,20,17,False,False,791,shopping cart,0.3218970383499134,1.133523541248083,0.6672773361206055,0.33272266387939453,0.1107350805060656,4.57226262148683,0.06896551724137931,0.5192648922229268,7.529340937232439
frame_000,frame_018,0,18,20,18,False,False,791,shopping cart,0.4044200999514461,0.90530108992695,0.688607931137085,0.31139206886291504,0.10179385577295802,4.599369883039045,0.0625,0.4963267635226576,7.941228216362521
frame_000,frame_019,0,19,20,19,False,False,791,shopping cart,0.4811580971585441,0.7315593785599366,0.7029538154602051,0.2970461845397949,0.10210460551483835,4.601308621620463,0.0625,0.49732865284449806,7.957258445511969
frame_000,frame_020,0,20,20,20,False,False,791,shopping cart,0.41012861113428106,0.8912844827794859,0.685023844242096,0.31497615575790405,0.08137479517059365,4.675669571670871,0.05818965517241379,0.4760932525711619,8.18175071085256
frame_000,frame_021,0,21,20,21,False,False,791,shopping cart,0.3558102130927473,1.0333577995734242,0.6952016353607178,0.3047983646392822,0.08477660975120666,4.603503440555466,0.0603448275862069,0.4957274738897688,8.214912424459026
frame_000,frame_022,0,22,20,22,False,True,627,"limousine, limo",0.2651550751939375,1.327440434741384,0.6344260573387146,0.3655739426612854,0.07123672206255757,4.679721932531159,0.05603448275862069,0.465260007115886,8.303101665452735
frame_000,frame_023,0,23,20,23,False,False,791,shopping cart,0.379573107597677,0.9687080588084069,0.653573751449585,0.34642624855041504,0.0708817386629017,4.651725960940158,0.04956896551724138,0.4173363958093975,8.41930815893741
frame_000,frame_024,0,24,20,24,False,False,791,shopping cart,0.29220297157092,1.2303066100700204,0.645450234413147,0.354549765586853,0.07153333661813661,4.615651396455219,0.04956896551724138,0.4322437648612822,8.72004812589717
frame_000,frame_001,0,1,30,1,False,False,627,"limousine, limo",0.6777302979862135,0.38900586076220867,0.8398345708847046,0.1601654291152954,0.04261928828429004,5.182690236476374,0.10560344827586207,0.18697747651388638,1.770562226580475
frame_000,frame_002,0,2,30,2,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.37732711691320847,0.9746427836344647,0.7402717471122742,0.25972825288772583,0.03085139938191611,5.166202775462428,0.09913793103448276,0.21756198378245173,2.194538271196904
frame_000,frame_003,0,3,30,3,False,False,627,"limousine, limo",0.693147367810928,0.36651265043563663,0.8399156928062439,0.1600843071937561,0.03644729812234112,5.105467580767999,0.09913793103448276,0.20295690277051578,2.047217454033029
frame_000,frame_004,0,4,30,4,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.6709165331126365,0.39911054153220116,0.8406199216842651,0.15938007831573486,0.05253542169780303,5.072334164057118,0.09698275862068965,0.1919526194889302,1.9792447876191914
frame_000,frame_005,0,5,30,5,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.36806788585929695,0.9994878853824134,0.7424518465995789,0.25754815340042114,0.04548267273593391,5.091687214218731,0.09698275862068965,0.2166713638447148,2.2341225071988373
frame_000,frame_006,0,6,30,6,False,False,627,"limousine, limo",0.6829114944629759,0.38139001131756745,0.8103165626525879,0.1896834373474121,0.03897106211411379,5.13351734798861,0.08836206896551724,0.21076274584358906,2.3852174163762276
frame_000,frame_007,0,7,30,7,False,False,627,"limousine, limo",0.4942843677952594,0.7046442841030278,0.7215107083320618,0.27848929166793823,0.054351699271580255,5.120925292569028,0.08620689655172414,0.20948854318660415,2.430067100964608
frame_000,frame_008,0,8,30,8,False,False,627,"limousine, limo",0.37241327424091836,0.9877510890992491,0.7023851871490479,0.29761481285095215,0.030005260684484676,5.148146826293559,0.08405172413793104,0.23476432927396015,2.7930935585414747
frame_000,frame_009,0,9,30,9,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.3009745526962776,1.2007295603444668,0.6730700135231018,0.3269299864768982,0.03071804141621243,5.248999936989954,0.07758620689655173,0.14731836611080798,1.8987700520948583
frame_000,frame_010,0,10,30,10,False,False,627,"limousine, limo",0.3554606184047065,1.034340813921015,0.6955115795135498,0.3044884204864502,0.030456288683795168,5.253750087062803,0.07758620689655173,0.1608583876175626,2.0732858848485844
frame_000,frame_011,0,11,30,11,False,False,627,"limousine, limo",0.3664159060474391,1.0039862354228966,0.7116168141365051,0.2883831858634949,0.026472572378222058,5.274984902624835,0.07543103448275862,0.16087327337110127,2.1327199669768855
frame_000,frame_012,0,12,30,12,False,True,640,manhole cover,0.26450507769804216,1.3298948305219545,0.6353960037231445,0.36460399627685547,0.029904207328576342,5.2344685942657545,0.07758620689655173,0.1664771012956011,2.1457048611433027
frame_000,frame_013,0,13,30,13,False,False,627,"limousine, limo",0.4814648583721134,0.7309220340582478,0.7164667844772339,0.2835332155227661,0.026383474779424383,5.259313346570105,0.07327586206896551,0.18739935626843934,2.557450038486937
frame_000,frame_014,0,14,30,14,False,False,627,"limousine, limo",0.6386819957511622,0.448348607709415,0.7927637100219727,0.20723628997802734,0.0325043384724642,5.241579856625382,0.07112068965517242,0.19078818987387214,2.682597578832626
frame_000,frame_015,0,15,30,15,False,False,627,"limousine, limo",0.5171785287674519,0.6593671473169227,0.7398958206176758,0.2601041793823242,0.030948935065855932,5.244483128618599,0.06896551724137931,0.1940370477877649,2.813537192922591
frame_000,frame_016,0,16,30,16,False,False,627,"limousine, limo",0.6159231498149739,0.48463308002526695,0.7553471922874451,0.24465280771255493,0.03035458334919649,5.297892436598082,0.06896551724137931,0.1804267385578786,2.61618770908924
frame_000,frame_017,0,17,30,17,False,False,627,"limousine, limo",0.4887131494618435,0.7159795680456222,0.7101200222969055,0.2898799777030945,0.03152422687444934,5.250267689217169,0.06896551724137931,0.19399726862944708,2.8129603951269826
frame_000,frame_018,0,18,30,18,False,False,627,"limousine, limo",0.5466302287668486,0.6039827037483145,0.7358338832855225,0.26416611671447754,0.0297502652688804,5.278499385318257,0.0625,0.18755480900354915,3.0008769440567864
frame_000,frame_019,0,19,30,19,False,False,627,"limousine, limo",0.5661240328327921,0.5689420855059075,0.7149968147277832,0.2850031852722168,0.02631099570179018,5.244903984603931,0.0625,0.17058002438195255,2.729280390111241
frame_000,frame_020,0,20,30,20,False,False,627,"limousine, limo",0.6762044151391454,0.39125985939049945,0.7688422799110413,0.23115772008895874,0.03023208692898339,5.287484798135927,0.05818965517241379,0.17957173261319753,3.085973478982358
frame_000,frame_021,0,21,30,21,False,False,627,"limousine, limo",0.7612027567526594,0.2728555219788664,0.8240810632705688,0.17591893672943115,0.025706030339053134,5.306849914825416,0.0603448275862069,0.1886902110844185,3.1268663551132208
frame_000,frame_022,0,22,30,22,True,False,627,"limousine, limo",0.8194116146307494,0.19916873941435775,0.856037974357605,0.14396202564239502,0.02336973120135989,5.364413793826753,0.05603448275862069,0.18264469753532547,3.2595053713996545
frame_000,frame_023,0,23,30,23,False,False,627,"limousine, limo",0.7082761316706426,0.34492124484111797,0.7826918363571167,0.2173081636428833,0.03772270691289759,5.3309410182734895,0.04956896551724138,0.1594227189535121,3.2161800693230265
frame_000,frame_024,0,24,30,24,False,False,627,"limousine, limo",0.8087733086520025,0.21223661299252983,0.8411178588867188,0.15888214111328125,0.026852019173726347,5.335640896320371,0.04956896551724138,0.17650344565069556,3.5607651644314235
frame_000,frame_001,0,1,40,1,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.5990816818652965,0.5123573264483547,0.7997891902923584,0.2002108097076416,0.11274734598167764,4.145187299646037,0.10560344827586207,0.799795369853372,7.573572481876828
frame_000,frame_002,0,2,40,2,False,False,575,"golfcart, golf cart",0.5338360358886359,0.6276665360687921,0.8041862845420837,0.19581371545791626,0.06106401285824568,4.202929404954247,0.09913793103448276,0.7446673115344625,7.511426794608491
frame_000,frame_003,0,3,40,3,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.4564376876372789,0.7843030885110451,0.7768165469169617,0.22318345308303833,0.07865931040396205,4.197981364473806,0.09913793103448276,0.7688609975449087,7.75546745349647
frame_000,frame_004,0,4,40,4,True,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.8771379289670962,0.13109102535346695,0.9030076861381531,0.09699231386184692,0.1017548335758536,4.099497928608828,0.09698275862068965,0.7779411076134665,8.021437198503298
frame_000,frame_005,0,5,40,5,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.43515353932431,0.8320563462066479,0.7513514757156372,0.2486485242843628,0.10668113851816023,4.031186000879805,0.09698275862068965,0.7993477261355603,8.242163220597776
frame_000,frame_006,0,6,40,6,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.43500768855238525,0.8323915732165814,0.692291259765625,0.307708740234375,0.10077087735811163,4.072270506999075,0.08836206896551724,0.7570351678645244,8.567422387539985
frame_000,frame_007,0,7,40,7,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.23884324228870796,1.431947832245981,0.6218024492263794,0.3781975507736206,0.12117813412058974,3.9954901959070996,0.08620689655172414,0.7182989025810969,8.332267269940722
frame_000,frame_008,0,8,40,8,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.3069212188716031,1.1811641803798834,0.6294347047805786,0.3705652952194214,0.11797260455593299,3.9068246846521473,0.08405172413793104,0.8052493631890951,9.580402679993338
frame_000,frame_009,0,9,40,9,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.3430796966824558,1.0697925069618117,0.6606147289276123,0.3393852710723877,0.096445546585208,4.118142119546657,0.07758620689655173,0.71840713469679,9.25946973609196
frame_000,frame_010,0,10,40,10,False,False,640,manhole cover,0.23203624389422622,1.460861695835466,0.6231977939605713,0.3768022060394287,0.10832907482861061,4.0708408983281945,0.07758620689655173,0.7574634789697202,9.76286261783195
frame_000,frame_011,0,11,40,11,False,False,640,manhole cover,0.3657291989432152,1.0058621130349028,0.6275199055671692,0.3724800944328308,0.0998373918920711,3.985557305097514,0.07543103448275862,0.7765998628219157,10.295495324267684
frame_000,frame_012,0,12,40,12,False,False,640,manhole cover,0.23881491939957122,1.43206642286765,0.6152933835983276,0.38470661640167236,0.1175065198784332,3.883683156392584,0.07758620689655173,0.8091716281286329,10.429323206991267
frame_000,frame_013,0,13,40,13,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.2129469804391961,1.5467120623838104,0.610436737537384,0.38956326246261597,0.11321152969032222,3.8820313145912793,0.07327586206896551,0.8080676995835555,11.027747429610876
frame_000,frame_014,0,14,40,14,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.3153295924965009,1.1541368617876548,0.6710423231124878,0.3289576768875122,0.15291404624529834,3.832701363515233,0.07112068965517242,0.8084667879471175,11.367533018407954
frame_000,frame_015,0,15,40,15,False,False,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.3059900277872794,1.1842027664912465,0.6515369415283203,0.3484630584716797,0.16682942559481462,3.799182063531958,0.06896551724137931,0.8017765425150433,11.625759866468128
frame_000,frame_016,0,16,40,16,False,False,627,"limousine, limo",0.1957008057932325,1.6311682870963375,0.6035760641098022,0.39642393589019775,0.1374749437534923,3.8877092161739646,0.06896551724137931,0.7975893400817133,11.565045431184844
frame_000,frame_017,0,17,40,17,False,True,433,"bathing cap, swimming cap",0.1461212203271134,1.923318725549323,0.5939112901687622,0.4060887098312378,0.16338070024802473,3.7723080015003525,0.06896551724137931,0.8234397823244379,11.93987684370435
frame_000,frame_018,0,18,40,18,False,False,433,"bathing cap, swimming cap",0.19356133975932077,1.6421608154064504,0.6311682462692261,0.3688317537307739,0.1360920376768146,3.7902158441677773,0.0625,0.7770963822300684,12.433542115681094
frame_000,frame_019,0,19,40,19,False,False,791,shopping cart,0.2198464389443165,1.514825981147104,0.61670982837677,0.38329017162323,0.10627191783854228,3.8885931628601673,0.0625,0.7528577274469523,12.045723639151237
frame_000,frame_020,0,20,40,20,False,False,791,shopping cart,0.1936747989885115,1.64157482034512,0.618781328201294,0.38121867179870605,0.1270374320499109,3.920699161632726,0.05818965517241379,0.7510603300848263,12.907110857754052
frame_000,frame_021,0,21,40,21,False,False,627,"limousine, limo",0.2753763828831749,1.2896164520540825,0.647138237953186,0.35286176204681396,0.08921575352848746,3.925246669177713,0.0603448275862069,0.7669465915153905,12.709400659397899
frame_000,frame_022,0,22,40,22,False,False,627,"limousine, limo",0.3122097817610524,1.1640799396778203,0.6389665603637695,0.36103343963623047,0.08309970038380356,3.977031802744536,0.05603448275862069,0.7343282708179598,13.104935294597437
